artist,id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
RÜFÜS DU SOL,3zFj4nAh7Tlg50wAmuWPnz,No Place - Will Clarke Remix,0.623,0.604,11.0,-7.688,0.0,0.0394,0.00648,0.7,0.075,0.208,125.0,48
Ilan Bluestone,4LxQJk42Qm6zw9OWZJ2VR6,Mama Africa,0.551,0.915,8.0,-6.527,0.0,0.0368,0.000112,0.375,0.144,0.695,126.987,51
Pryda,2MTn4IJgluvKjMKPUxB2xg,Moln,0.626,0.672,4.0,-6.53,0.0,0.0341,0.00145,0.925,0.423,0.44,126.985,47
Dirty South,74AShvdaXhN70hNrA95Pto,Corda,0.595,0.682,0.0,-11.252,0.0,0.0473,0.0234,0.7829999999999999,0.173,0.0991,124.02,44
Lane 8,3dmMyqDdULDoKFTgEqQ9QC,Anthracite,0.391,0.794,8.0,-8.861,1.0,0.0427,0.026,0.8640000000000001,0.0852,0.0662,122.982,53
Murtagh,5bjz7oDgels5yna9KOvkeu,8AM,0.5529999999999999,0.816,11.0,-8.136000000000001,0.0,0.0581,0.0234,0.826,0.0714,0.0963,125.993,50
Reflekt,5bHbUMtuZIpHtTPdoJmcaN,Need To Feel Loved - Tinlicker Remix,0.513,0.903,2.0,-7.53,0.0,0.0414,0.00103,0.872,0.406,0.546,124.657,53
Pryda,73TQ83HDwnRaMBg0L3wpSw,Illumination,0.64,0.757,2.0,-6.178999999999999,1.0,0.0357,0.000983,0.9,0.718,0.237,125.997,51
Dirty South,4jaSjKWtg1AzxUz7maBW0e,Temps,0.677,0.7879999999999999,9.0,-11.28,0.0,0.0478,0.347,0.975,0.12,0.524,123.955,45
Jody Wisternoff,6zU1KwHoeJfyinQtFyst4m,Dapple,0.615,0.877,5.0,-5.837000000000001,0.0,0.0335,0.0125,0.89,0.261,0.208,120.001,49
Avoure,3rDUDqgWlSYBrI86la2C8f,Ray,0.568,0.713,6.0,-7.381,0.0,0.0329,0.0238,0.945,0.2339999999999999,0.517,121.985,46
BRKLYN,2TRnGpS22VVPyepaQM1shZ,Things I've Learned - AUST Remix,0.53,0.609,5.0,-7.982,0.0,0.0539,0.118,0.42,0.131,0.091,119.042,50
Dirty South,5MhfaO8I7i5dLaSpvdeO18,Kino,0.685,0.659,7.0,-10.318,0.0,0.0359,0.0233,0.792,0.109,0.171,125.0,45
Lane 8,1jX8HqFA7M5hzOxvuFoJ3p,No Captain - Dirty South Remix,0.626,0.755,6.0,-10.491,0.0,0.0337,0.14,0.386,0.0938,0.372,122.008,55
RÜFÜS DU SOL,4mhMgIkHg4fOgnYbD9HGUm,Lost in My Mind - Icarus Remix,0.619,0.8029999999999999,0.0,-6.431,0.0,0.0353,0.1689999999999999,0.34,0.0864,0.272,126.014,55
Luttrell,5nKidtbri8ytFMDoteToSp,Into Clouds,0.471,0.815,11.0,-9.688,0.0,0.0358,4.71e-05,0.774,0.0844,0.0633,122.993,50
Avoure,7Au5xCYN5N6nFKgfxAeOZ3,Floyd,0.7559999999999999,0.723,4.0,-8.14,0.0,0.0624,0.474,0.933,0.113,0.128,119.991,51
My Friend,0NUY7WLCy3dvwydjLUjkUJ,Dream Weaver,0.624,0.8240000000000001,1.0,-6.96,1.0,0.0397,0.00326,0.0158,0.27,0.0386,123.962,43
CYA,6k1825GjSHHjiIG7Mzjhgv,Daybreak - Radio Edit,0.607,0.892,7.0,-6.481,1.0,0.0444,0.00932,0.7859999999999999,0.2319999999999999,0.0596,123.947,43
Spencer Brown,5bHV6UowNC1YVu8LYDkUjU,Audio,0.636,0.745,3.0,-8.418,0.0,0.0381,0.0006519999999999,0.218,0.155,0.143,125.072,52
Luttrell,1y7mHNwGWPNt3qUCQTRdk9,After All,0.551,0.578,2.0,-11.133,0.0,0.0287,0.0113,0.69,0.21,0.185,121.967,54
Murtagh,0HkSCJdP8ME8vKBX3TSBKK,9AM,0.55,0.81,7.0,-8.673,1.0,0.0359,0.131,0.6729999999999999,0.0719,0.135,124.011,54
CamelPhat,2l8OMu1TS4Q6EAqAYpTQKW,Breathe - Eric Prydz Remix,0.619,0.863,9.0,-7.926,0.0,0.0423,0.0017399999999999,0.357,0.0785,0.0894,125.001,53
Julien Jabre,3FLQnV5b83aR6NXS6VTHWW,Samana - Levant Mix,0.7140000000000001,0.613,8.0,-10.75,1.0,0.0477,0.0309,0.716,0.6679999999999999,0.208,122.986,46
BUDD,0NrUo7MVRoj9LPgh83OQKB,Highline - Original Club Mix,0.7,0.602,1.0,-6.696000000000001,1.0,0.0418,0.0215,0.698,0.0614,0.28,125.998,41
Sultan + Shepard,0qkWj1yloF3ux5HcgFyQIn,Lion,0.6629999999999999,0.6659999999999999,5.0,-9.032,1.0,0.0386,0.0295,0.52,0.134,0.165,122.0,45
Joris Voorn,0UIwRVLDc0POG4oaLEEsY3,Antigone - Edit,0.497,0.812,1.0,-7.266,0.0,0.0286,0.0019,0.1009999999999999,0.14,0.611,124.959,33
Dirty South,7cOYQTTyrxhqo6IbC5QcMU,Little Devious,0.595,0.954,4.0,-7.786,0.0,0.0473,0.00164,0.7440000000000001,0.426,0.171,123.016,50
Pryda,48GicFPJhSOKjqmeSdfLZw,New Eras,0.512,0.961,2.0,-9.07,1.0,0.0409,0.0234,0.97,0.152,0.161,125.0,45
Dallic,3pIZW8KU4gdNj1zOR3yq8X,Focus Shift,0.7,0.836,5.0,-6.126,0.0,0.0417,0.206,0.8759999999999999,0.102,0.182,123.981,50
Yotto,1eMY7YCOBHg2RfabIAmX5V,Shifter,0.67,0.883,6.0,-8.616,0.0,0.0491,0.0128,0.8490000000000001,0.0908,0.286,122.993,48
Mat Zo,4wCCudm5v4RkXQ6Jj82PdI,See It When I Believe It,0.7509999999999999,0.8290000000000001,2.0,-7.001,1.0,0.0431,0.0003779999999999,0.882,0.1369999999999999,0.149,125.006,52
CYA,6IRX8HIpiNuUF3F5cat8su,Unity - Radio Edit,0.648,0.8540000000000001,7.0,-5.501,1.0,0.0818,0.0147,0.835,0.106,0.326,126.031,43
Jaytech,6ov2cLSd7DqfOBMc7R4Ept,Tigerlily,0.631,0.794,6.0,-6.155,0.0,0.0361,0.00199,0.804,0.201,0.0402,125.991,45
Pryda,3H0EQS623q9Y3LmwahLGFG,Dawn,0.747,0.6859999999999999,0.0,-8.725,1.0,0.0409999999999999,0.0002089999999999,0.74,0.469,0.0424,126.01,40
Layer J,6WJll3eZF7ok5LAKouTj61,Umbra,0.792,0.705,2.0,-10.09,1.0,0.0437,0.0699,0.861,0.0627,0.14,123.034,43
Dirty South,7i6E5BAg4MCdRymdTNv2bc,Space Between Us,0.466,0.6920000000000001,11.0,-10.189,0.0,0.0388,0.00193,0.856,0.0996,0.0388,123.84,48
Kolonie,2BYEk14SQtaHjjuZejz2on,Isolated,0.545,0.8909999999999999,7.0,-7.362999999999999,0.0,0.0365,0.00343,0.846,0.0659,0.589,126.988,47
Juando,0kzWg60G7yO0UGMxgNMjWW,Voices In My Head,0.632,0.847,1.0,-6.792999999999999,0.0,0.0472,0.106,0.00225,0.331,0.0745,125.015,44
Sound Quelle,5pToQAVqKrLBDlcKGlPCXO,Astrux,0.65,0.932,10.0,-6.4670000000000005,0.0,0.0364,0.0101,0.49,0.0928,0.0811,123.011,39
Dankann,0L55s84Ur3WxRWrKGnuLbS,Genesis - 2019 Rework,0.691,0.73,7.0,-5.667000000000001,0.0,0.147,0.2239999999999999,0.547,0.129,0.355,126.062,48
Anden,0ci0Douv58NVwVAY2Y5DgD,Walls,0.5920000000000001,0.8170000000000001,7.0,-7.979,1.0,0.0343,0.00684,0.00489,0.0971,0.294,122.957,46
Late Night Alumni,3diIQTPwtQYuHFH9dJ6EAr,Empty Streets - Alpha 9 Remix,0.675,0.887,9.0,-4.444,0.0,0.0329,0.0055299999999999,0.00336,0.102,0.184,126.998,45
Dirty South,4KndhRUQVCFh339T7jYCZv,Plectar,0.66,0.7340000000000001,10.0,-9.326,0.0,0.0362,0.0189,0.933,0.68,0.138,121.993,39
Yotto,2ZNAmdQfr8yDjoHJOUxFte,Nova,0.622,0.8759999999999999,3.0,-8.071,1.0,0.0409,0.0001409999999999,0.902,0.19,0.049,123.956,50
Mat Zo,6Nzu8QKeb6LGMofsaphtD2,Meaning Lost All Words,0.62,0.944,7.0,-4.6,0.0,0.0874,0.00228,0.937,0.5489999999999999,0.527,123.985,46
Tinlicker,2GemHFAJRSUy3zUvwmXJ6W,Patchwork,0.763,0.8340000000000001,7.0,-6.91,1.0,0.0961,0.00208,0.866,0.106,0.126,123.993,44
Pryda,4MxV7MwM5eUBwRW9PCcabQ,Warrior,0.718,0.596,10.0,-8.641,0.0,0.0444,0.0811,0.836,0.669,0.0391,125.996,44
Cristoph,0nRSoJxUMDqgwtHgUjOFnV,Slowly Burning 2019,0.636,0.905,4.0,-5.149,0.0,0.0453,0.091,0.422,0.105,0.357,124.974,50
RUE,1RqGzcZsvXio631qND3748,Contact,0.675,0.745,4.0,-10.828,0.0,0.0399,0.0373,0.899,0.309,0.0307,121.977,44
Jerro,2n8jUVKiJW4GGhgCWsAka5,The Fool,0.62,0.804,11.0,-8.847000000000001,1.0,0.0408,0.0758,0.6679999999999999,0.1119999999999999,0.0351,121.01,49
i_o,41QlnqJVqo72Hs6uckVot3,Ghost in the Machine,0.809,0.642,11.0,-6.1160000000000005,0.0,0.0604,7.900000000000001e-05,0.469,0.0637,0.314,128.014,48
Fehrplay,3Z7TdwSvlxZAThywDwOm1l,The Woods Are Ok,0.665,0.858,1.0,-6.912999999999999,1.0,0.036,0.0404,0.8029999999999999,0.0931,0.156,123.998,43
Tinlicker,47CAaly9JZ3kyXzZcXVfvw,About You,0.643,0.882,1.0,-4.894,1.0,0.0372,0.000561,0.856,0.0689,0.1939999999999999,123.0,52
Dezza,4nSKOvcIJ30Z7bpdyr4KfT,Expanse,0.584,0.833,11.0,-9.01,0.0,0.0455,0.0909,0.862,0.8109999999999999,0.261,125.046,43
Nora En Pure,6vV5j1vmTZFmLb1gPzKqpg,Come with Me - Passenger 10 Remix Edit,0.769,0.8809999999999999,6.0,-6.037999999999999,0.0,0.0394,0.000196,0.75,0.225,0.0792,123.004,47
PROFF,2IzFq5h58SJKR8w5pccJFa,Another Try,0.603,0.938,7.0,-5.268,1.0,0.0442,0.00151,0.05,0.6779999999999999,0.203,124.012,40
Capa (Official),6WGQED6Q6MXDtiHOPZZjes,Fragments,0.492,0.96,2.0,-6.207000000000001,0.0,0.0424,0.0144,0.974,0.402,0.0994,124.971,38
Tinlicker,6bbURWEZl7c6p6WTqwEsno,Less Than a Minute,0.723,0.944,7.0,-7.877000000000001,1.0,0.0532,0.0070799999999999,0.8109999999999999,0.13,0.038,124.003,50
Mahalo,4WMBRuafworQrn5KpkA8jI,Social Experiment,0.643,0.8540000000000001,5.0,-10.118,1.0,0.0376,0.000202,0.833,0.0665,0.0365,123.019,43
Estiva,5XAQO5MN3T7Z5ecAAql0JV,Hero,0.488,0.9,7.0,-5.698,1.0,0.0305,0.0118,0.8959999999999999,0.1159999999999999,0.161,123.999,47
Mozark,6JB0pXFWONEmAY0STNFIeZ,The Wanderer,0.5670000000000001,0.888,7.0,-5.683,0.0,0.0327,0.0252,0.777,0.478,0.145,125.979,39
CYA,2PTTLJoDGWBPomnaAvIw2n,Regrets - Radio Edit,0.472,0.948,9.0,-5.718,0.0,0.054,0.00276,0.736,0.127,0.0667,125.013,43
Tinlicker,4feGAPx6IObBwK9KXdfHbj,Gone Girl,0.6679999999999999,0.833,1.0,-7.261,1.0,0.0401,0.0224,0.904,0.0951,0.228,124.004,46
Above & Beyond,2yco9NUB8pfbekodkDK3SN,Long Way From Home,0.708,0.833,0.0,-6.785,0.0,0.0831,0.00938,0.207,0.0609,0.2339999999999999,128.02200000000002,51
Farius,04Drcfb4NM5FaxjYCr1fGD,Running Away,0.557,0.907,7.0,-5.8870000000000005,0.0,0.0573,0.0011,0.28,0.0849,0.298,127.986,44
Pavel Khvaleev,4rqSiICXHxAaOr9AZK5gD8,Aura,0.45,0.935,5.0,-6.431,0.0,0.0421,0.0016699999999999,0.96,0.363,0.0418,125.952,41
Julian Gray,1at5qehGeavNrpmcHgfekA,Touch - Dezza Remix,0.7190000000000001,0.932,2.0,-5.919,0.0,0.0629,0.00874,0.287,0.256,0.0724,127.993,41
Promise Land,7rGmafyZJe6aG2QAdEjj52,Found Love,0.5670000000000001,0.83,11.0,-5.067,0.0,0.0639,0.519,0.000584,0.5479999999999999,0.563,120.999,49
DoubleV,6db3K1345xcIVsYaofJauI,Red Sky,0.529,0.941,5.0,-6.268,0.0,0.0372,0.0476,0.94,0.505,0.342,123.993,44
PROFF,06w9ycIZNBrcO0QL6T7DQ0,For The Last Time,0.603,0.884,11.0,-5.646,0.0,0.0334,0.00045,0.787,0.0845,0.0646,122.004,43
RÜFÜS DU SOL,29tIhq8ByVaG5GVlnS4XRL,New Sky,0.643,0.7440000000000001,5.0,-8.021,1.0,0.0289999999999999,0.0213,0.287,0.17,0.1939999999999999,124.004,60
Orjan Nilsen,6i2fFT8CZk5hDOdq4bPVpD,The Last Goodbye - Matt Fax Remix,0.36,0.951,2.0,-3.539,0.0,0.061,0.146,0.00238,0.262,0.412,127.308,48
Enamour,10etnNyws0WMn5J654CSwE,Run Away,0.512,0.872,5.0,-9.595,1.0,0.0369,0.000109,0.8440000000000001,0.272,0.142,123.997,45
Gullen,7kuySuZpq0LoIYxVxHWq3F,Lydia's Cove,0.727,0.74,11.0,-8.526,1.0,0.0379,0.00113,0.914,0.0976,0.183,119.998,38
Matt Fax,2CCSMn9LqAiAvPI3qyOyC5,Sweet Dream - Steve Brian Extended Remix,0.636,0.903,7.0,-6.671,1.0,0.036,0.000151,0.595,0.118,0.0334,125.979,43
Boxer,2pQEABvpadOH7YeteWSkzO,Jandri - Mixed,0.585,0.764,1.0,-14.402,1.0,0.0448,0.0241,0.866,0.126,0.193,124.026,39
Dirty South,79K3DxBYwOhylGpAjVHa78,Cassetta,0.57,0.861,0.0,-10.664,1.0,0.0378,0.0202,0.8759999999999999,0.139,0.149,124.0,40
Dave Winnel,1sDwqNKCkwryAoag4PA60Z,Hyperloop,0.5479999999999999,0.8420000000000001,5.0,-7.487999999999999,0.0,0.0304,0.00454,0.888,0.0656,0.248,124.998,19
Estiva,7dydldRnlwA7Xg8jhCFsYA,Alive,0.475,0.992,8.0,-3.359,0.0,0.0541,0.00452,0.79,0.177,0.552,125.995,51
Diplo,6n8Rao9bqH5zQnXiY6d7tr,Win Win - Yotto Remix,0.6629999999999999,0.965,8.0,-4.359,0.0,0.0398,0.02,0.691,0.171,0.069,121.998,20
Mat Zo,7wjGcjfkXWF33m0IImNK6D,Says Without Going,0.5920000000000001,0.619,1.0,-8.935,0.0,0.0661,0.0025399999999999,0.867,0.17,0.581,124.005,46
Luvmac,3SyD1vWv80NtH6bhAxQHx4,Calmer Shores,0.578,0.89,1.0,-6.384,0.0,0.0583,0.0642,0.917,0.0944,0.3989999999999999,126.032,40
Matt Fax,27fORJtHhAbZj4pN3Simk2,Abenaki,0.506,0.9,8.0,-7.093999999999999,1.0,0.0381,0.0068,0.91,0.158,0.0611,123.986,41
PROFF,0kUUCv2G0T9PZqBNRym6bI,For The Night,0.578,0.7809999999999999,9.0,-7.713999999999999,0.0,0.0382,0.0255,0.517,0.301,0.0695,124.002,41
i_o,4N0RKL2Yeoet1JgAFVbFKf,No Sleep - Radio Edit,0.5579999999999999,0.8859999999999999,10.0,-7.457000000000001,0.0,0.0461,0.0008699999999999,0.504,0.249,0.0395,124.976,45
Murtagh,1MVJ6luasTHUkUC6DdttCO,10AM,0.569,0.889,4.0,-7.684,1.0,0.0394,0.286,0.901,0.0824,0.346,127.03,45
Outfade,4w1KRtCdhVArjLGGFXtKGy,Perpetually,0.622,0.732,7.0,-7.718,0.0,0.0358,0.00327,0.851,0.741,0.0707,119.999,43
Late Night Alumni,0vEXXH4Aobs8EnN9ArPRnC,Low (Continuous Mix) - Myon's Tales From Another World Mix,0.631,0.836,0.0,-6.232,1.0,0.0409,0.00145,0.435,0.275,0.1939999999999999,121.974,43
DJ MERCER,6mKIMSbigaRSF7AE43oIsl,Turn It Up - Tchami Remix,0.722,0.906,8.0,-3.025,1.0,0.0534,0.00326,0.826,0.108,0.191,121.996,49
Zookëper,4xNRAFyADjMPrBHl4NiqmC,House Phone,0.713,0.965,11.0,-3.844,0.0,0.0952,0.0047799999999999,0.348,0.0548,0.6829999999999999,123.995,48
Madison Mars,4ZAOkROFi60bKYY34Gjomn,Future Is Now,0.664,0.971,9.0,-2.016,0.0,0.11,0.0938,0.21,0.248,0.282,126.049,51
HI-LO,51AXmIbm2qrVgGw4VnvGLM,Poseidon,0.728,0.835,0.0,-6.129,1.0,0.0352,0.0134,0.861,0.146,0.345,126.996,53
SWACQ,2uyQG1q7OJEsj3VlNbWTY6,Switch Back,0.7290000000000001,0.954,2.0,-4.156000000000001,1.0,0.0616,0.0167,0.382,0.0441,0.391,128.034,58
Steve Angello,4NKRQXgj6FecD1YpY1xEyJ,Be - D.O.D Remix,0.774,0.984,11.0,-2.57,0.0,0.0481,0.00745,0.731,0.184,0.531,124.019,51
Steve Angello,0PJ4RVL5wCeHDO8wHpk3YG,KNAS - BROHUG Remix,0.8079999999999999,0.752,1.0,-4.863,0.0,0.0759,0.0111,0.927,0.0507,0.469,125.005,55
Michael Calfan,0I1KucwGnerfJHuNF9oFxM,Treasured Soul - Chocolate Puma Remix,0.767,0.883,4.0,-4.154,0.0,0.0603,0.0121,0.362,0.0904,0.462,124.973,1
Oliver Heldens,02cmTSoSU4AziWR0QAu0lT,Ibiza 77 (Can You Feel It),0.628,0.899,7.0,-5.138999999999999,1.0,0.0413,0.00432,0.11,0.1119999999999999,0.0591,125.974,2
Laidback Luke,3brhnEuUhdXRg9elxyQ64O,Oh Yes (Rockin' With The Best) - Raven & Kreyn Remix,0.7509999999999999,0.914,7.0,-4.92,0.0,0.1,0.0178,0.000522,0.313,0.514,126.039,42
RetroVision,62nXfmCBF8v7jN39h24nJS,Here We Go,0.669,0.95,7.0,-3.531,0.0,0.0513,0.107,0.347,0.373,0.623,125.993,44
Chris Lorenzo,6SXV6tvJwa6EFnIaeyXUj1,Run Up,0.7909999999999999,0.987,1.0,-3.309,1.0,0.0691,0.00119,0.743,0.131,0.662,130.019,45
DJ Kuba,1ImD2ndR6TDwkLoU8k19LY,Bad Habit,0.802,0.8959999999999999,8.0,-3.455,1.0,0.217,0.0034,0.363,0.3939999999999999,0.722,128.032,50
Ron Reeser,7v9pf51U4SRWuhqlN9DCca,Higher - Radio Edit,0.6509999999999999,0.858,0.0,-6.252999999999999,1.0,0.0472,0.042,0.0988,0.131,0.5429999999999999,126.007,42
Fedde Le Grand,1n5fIlRBzfPI9zSIS5N8Fu,Back & Forth - Fedde's Future Funk Remix,0.8,0.54,6.0,-7.87,0.0,0.0494,0.00257,0.0986,0.0512,0.775,125.965,44
HI-LO,59RSFDVkDSqpGvQKq9GeSR,Renegade Mastah,0.736,0.892,1.0,-4.323,1.0,0.0697,0.00139,2.17e-05,0.0703,0.636,126.029,57
TAI,4FqOcv02aePa6qMTPvlpPo,Acid House,0.565,0.936,7.0,-4.848,1.0,0.151,0.0356,0.0002089999999999,0.281,0.282,125.997,49
Madison Mars,6fUmPOF8pdIhQOxgUTZsdv,Doppler,0.442,0.892,1.0,-2.762,1.0,0.0614,0.00442,0.381,0.04,0.203,125.869,48
RetroVision,7ngOFnpjSTEnP9B6dfCpQk,Waves,0.642,0.96,1.0,-2.9960000000000004,0.0,0.0647,0.0209,0.657,0.362,0.347,126.002,43
Chocolate Puma,0fbXFYtHPpq5fVNRGjxZrC,Scrub The Ground (feat. DJ Funk),0.7859999999999999,0.887,11.0,-3.886,0.0,0.0518,0.0263,0.812,0.3379999999999999,0.682,126.982,60
RetroVision,50luzIilQgH31kg0IB39YF,We Are Together,0.647,0.912,9.0,-4.113,0.0,0.147,0.0526,0.0017699999999999,0.562,0.419,125.978,38
Madison Mars,5W2TFCEwO40Qi2U99Khvgz,Atom,0.6940000000000001,0.912,9.0,-3.1,0.0,0.173,0.0225,0.00341,0.267,0.31,125.992,1
Kaskade,4wBct5p2OehSJiPIr9KGJX,Fun,0.8390000000000001,0.922,0.0,-3.1660000000000004,1.0,0.0568,0.0215,0.00936,0.0548,0.3279999999999999,122.986,54
SNBRN,3i9Tr3Vp2gjT8EsVKGt1N3,California - Chris Lake & Matroda Remix,0.7829999999999999,0.81,10.0,-4.041,0.0,0.0794,0.0226,0.257,0.119,0.38,124.028,61
Beowülf,3F1zTvj96BqOaXeZi9C7Sm,Rollin' (feat. Vic Brow),0.685,0.918,5.0,-3.895,1.0,0.0546,0.00412,0.13,0.351,0.541,124.967,52
Tujamo,2CvJWExr9lCM9XZwtIVgh3,Funk You,0.7440000000000001,0.969,0.0,-2.31,1.0,0.119,0.214,0.3779999999999999,0.2189999999999999,0.153,125.799,50
Kaskade,4g4CHzjpCJm9BJMVr3mXhV,Loose,0.831,0.928,8.0,-4.987,1.0,0.0529,0.00865,0.426,0.0492,0.575,125.01,51
Sevenn,0SaCX10MBIR1QkvW5NWK3R,The Future,0.698,0.857,5.0,-3.937,0.0,0.0542,0.0071099999999999,0.171,0.437,0.535,124.037,45
Deorro,6XHC2sTbcrKfGQf39cMpAc,Shake That Bottle,0.895,0.892,4.0,-3.861,1.0,0.226,0.0282,0.529,0.208,0.358,126.074,33
CALVO,2HIdzelNXeFbvnpGHtRTBk,Be Alright,0.66,0.953,6.0,-3.841,0.0,0.162,0.0109,9.17e-06,0.186,0.747,126.089,57
SWACQ,1CKbPI8AygxJl1HUlmXL5x,No Strings Attached,0.696,0.945,2.0,-5.151,1.0,0.0868,0.0508,0.84,0.115,0.1639999999999999,124.001,51
BROHUG,07AIGejOb0kM3S7mMHi7pm,DatDatDat,0.7290000000000001,0.915,9.0,-4.925,1.0,0.0376,0.0001889999999999,0.51,0.0718,0.484,124.996,48
Wiley,2qoFJyGrd8uee8yjEzk5My,"My One (feat. Tory Lanez, Kranium & Dappy) (Shift K3Y Remix)",0.727,0.928,11.0,-3.806,0.0,0.0585,0.033,1.91e-05,0.205,0.562,125.995,51
PBH & Jack,09OSNDzuRBYQDhHIJ8XjkZ,Future Sound,0.602,0.99,1.0,-3.871,1.0,0.0703,0.0132,0.6990000000000001,0.0678,0.593,125.998,43
Steff da Campo,4MS4HcwZuIez3EypdnbAv7,Wasted Time,0.535,0.907,4.0,-4.294,0.0,0.1169999999999999,0.253,0.00542,0.159,0.119,122.488,54
Tchami,3gsOIUj1c5C0LbqMK4w8Eh,Rainforest,0.746,0.898,8.0,-5.214,0.0,0.221,0.031,0.0304,0.0897,0.48,126.075,55
Oliver Heldens,50JXRlI4j4Fkh6PT9vUYsn,Cucumba,0.777,0.935,11.0,-4.062,1.0,0.0501,0.287,0.947,0.1119999999999999,0.337,125.96,59
Don Diablo,2Jhr9jp8gseOx3AzzTTkp1,I'll House You (feat. Jungle Brothers) - VIP Mix,0.6829999999999999,0.952,5.0,-3.859,0.0,0.245,0.00686,0.0,0.257,0.436,126.021,51
Madison Mars,18Bgiqzw8WwSaNm3M3VVgh,Ready Or Not,0.6459999999999999,0.961,10.0,-2.637,0.0,0.268,0.0528,1.47e-06,0.368,0.529,125.958,54
The Bloody Beetroots,1ft2JHuTnjc6PQmdMRhzTY,Fkn Face,0.637,0.904,10.0,-3.687,1.0,0.0432,0.00162,0.787,0.0941,0.397,128.011,48
Mr. Belt & Wezol,5wRqbS5LWr06yeCy5laI5p,One Thing,0.76,0.963,3.0,-2.006,0.0,0.1,0.0917,0.477,0.129,0.8170000000000001,125.056,61
Good Times Ahead,3i2cdM0aCAhDtsPWHkCkL2,Milky Cabrera,0.835,0.976,1.0,-3.617,0.0,0.111,0.0013,5.25e-05,0.252,0.44,125.009,46
Cityzen,6SSfDdZDMtTYZ2YwFXC3yE,Unicorns On A Rocket Launcher,0.84,0.848,9.0,-5.52,1.0,0.068,0.00259,0.526,0.0943,0.938,123.971,43
Don Diablo,2gvgq9z1ChRgZUqGlAuptJ,The Rhythm,0.741,0.908,4.0,-3.21,0.0,0.0913,0.367,0.273,0.115,0.206,123.999,61
Chocolate Puma,3QR0YEFm5OTYwtfkGcuHDY,I Can't Understand,0.728,0.7929999999999999,8.0,-3.842,1.0,0.0534,0.000895,0.179,0.0517,0.4529999999999999,125.024,47
Plastik Funk,0nUnsdDbN127jU3P5KtAeA,Find Your Way - Alle Farben Radio Edit,0.667,0.892,10.0,-3.851,0.0,0.126,0.0292,0.000281,0.126,0.3879999999999999,125.038,57
Silence (PO),5Cqn4Yc2IuWNoFz4GMF679,Shut It Down,0.818,0.596,11.0,-3.062,0.0,0.208,0.00545,0.866,0.0527,0.669,128.035,38
Valentino Khan,0N98QCESfFA46B7a6TTZKq,Pump,0.805,0.949,6.0,-2.404,1.0,0.0471,0.00145,0.795,0.0655,0.6629999999999999,128.005,59
Tommie Sunshine,4kKkUSAvAoea2fQxKUMphm,The Power (feat. Snap!),0.6609999999999999,0.991,2.0,-2.942,1.0,0.0708,0.00232,0.737,0.303,0.8170000000000001,128.059,56
Robin Schulz,7nKR0pa0L26FKyxUVgvqY0,All This Love (feat. Harlœ) - Joe Stone Remix,0.624,0.919,9.0,-4.234,0.0,0.0769,0.0227,0.0,0.376,0.546,124.028,49
Swanky Tunes,6PHFbQdYI8NTbkXc7kVVC0,In The Club,0.767,0.86,9.0,-3.103,1.0,0.241,0.316,0.327,0.36,0.427,127.996,45
XCRPT,5lxOcMkyJH6RrkHBq3KP7o,Sugar,0.7859999999999999,0.871,1.0,-4.33,1.0,0.0779,0.0247,0.845,0.0668,0.623,127.991,37
Chris Lake,15kdGzJcLr8TgxQVMy3sP1,Stomper,0.6629999999999999,0.855,6.0,-6.096,0.0,0.062,0.00385,0.00126,0.179,0.321,126.006,46
JOYRYDE,0gcPFlSLjkVqz84RcDhyJk,HOT DRUM,0.625,0.981,7.0,-3.799,1.0,0.0597,0.0009,0.3289999999999999,0.357,0.156,125.008,53
Tchami,2ADxspcn6mMU0ALUe6PCGe,Deus,0.812,0.835,0.0,-5.14,1.0,0.0901,0.0014,0.85,0.519,0.0876,122.997,41
Dastic,1ucQ5LXllUXtvnIw7gtIpz,Find You,0.73,0.8109999999999999,5.0,-4.51,0.0,0.108,0.0232,0.000796,0.0997,0.163,127.997,10
Knife Party,2Y9Vt33a3gQv5c2ogGji9N,No Saint,0.63,0.983,6.0,-3.567,0.0,0.0573,8.58e-05,0.883,0.0837,0.358,128.007,51
Blaze U,4oaL7lqXd0woQ0MvxbQaYr,Oh Baby,0.5920000000000001,0.887,6.0,-4.423,1.0,0.0384,0.0249,1.23e-05,0.35,0.0687,128.025,38
Dannic,0XgTwx7P4YaK5FjD5gTZlz,Ctrl Alt Del,0.6829999999999999,0.93,1.0,-3.382,1.0,0.0473,0.0114,0.102,0.0624,0.151,128.031,44
Dastic,2nnoCTV3PMlbzcWunGRp2P,Tequila,0.7929999999999999,0.906,5.0,-3.664,0.0,0.119,0.0299,0.00104,0.0828,0.667,122.993,13
Jordan Jay,1sCYOhntVEa5C1cvvj6TzV,Spinning Lights,0.794,0.8759999999999999,0.0,-3.705,1.0,0.174,0.0623,0.000388,0.1169999999999999,0.552,126.027,38
Zonderling,5o0eUxrcE7B7htlnRRZoWF,No Good,0.84,0.855,1.0,-4.421,1.0,0.216,0.523,0.0151,0.111,0.537,126.173,54
Chris Lake,2kv5Z38j5V5p3sAiU6iI3h,Piano Hand,0.703,0.858,1.0,-4.623,1.0,0.0451,0.00954,0.893,0.0885,0.512,126.014,45
